codigo_postal,municipio_id,municipio_nombre,id_provincia,id_ccaa,Comunidad Autónoma,Provincia
7860,7024,Formentera,7,4,"Balears, Illes","Balears, Illes"
7870,7024,Formentera,7,4,"Balears, Illes","Balears, Illes"
7871,7024,Formentera,7,4,"Balears, Illes","Balears, Illes"
7872,7024,Formentera,7,4,"Balears, Illes","Balears, Illes"
7961,7057,Santanyí,7,4,"Balears, Illes","Balears, Illes"
8001,8019,Barcelona,8,9,Cataluña,Barcelona
8002,8019,Barcelona,8,9,Cataluña,Barcelona
8003,8019,Barcelona,8,9,Cataluña,Barcelona
8004,8019,Barcelona,8,9,Cataluña,Barcelona
8005,8019,Barcelona,8,9,Cataluña,Barcelona
8006,8019,Barcelona,8,9,Cataluña,Barcelona
8007,8019,Barcelona,8,9,Cataluña,Barcelona
8008,8019,Barcelona,8,9,Cataluña,Barcelona
8009,8019,Barcelona,8,9,Cataluña,Barcelona
8010,8019,Barcelona,8,9,Cataluña,Barcelona
8011,8019,Barcelona,8,9,Cataluña,Barcelona
8012,8019,Barcelona,8,9,Cataluña,Barcelona
8013,8019,Barcelona,8,9,Cataluña,Barcelona
8014,8019,Barcelona,8,9,Cataluña,Barcelona
8015,8019,Barcelona,8,9,Cataluña,Barcelona
8016,8019,Barcelona,8,9,Cataluña,Barcelona
8017,8019,Barcelona,8,9,Cataluña,Barcelona
8018,8019,Barcelona,8,9,Cataluña,Barcelona
8019,8019,Barcelona,8,9,Cataluña,Barcelona
8020,8019,Barcelona,8,9,Cataluña,Barcelona
8021,8019,Barcelona,8,9,Cataluña,Barcelona
8022,8019,Barcelona,8,9,Cataluña,Barcelona
8023,8019,Barcelona,8,9,Cataluña,Barcelona
8024,8019,Barcelona,8,9,Cataluña,Barcelona
8025,8019,Barcelona,8,9,Cataluña,Barcelona
8026,8019,Barcelona,8,9,Cataluña,Barcelona
8027,8019,Barcelona,8,9,Cataluña,Barcelona
8028,8019,Barcelona,8,9,Cataluña,Barcelona
8029,8019,Barcelona,8,9,Cataluña,Barcelona
8030,8019,Barcelona,8,9,Cataluña,Barcelona
8031,8019,Barcelona,8,9,Cataluña,Barcelona
8032,8019,Barcelona,8,9,Cataluña,Barcelona
8033,8019,Barcelona,8,9,Cataluña,Barcelona
8034,8019,Barcelona,8,9,Cataluña,Barcelona
8035,8019,Barcelona,8,9,Cataluña,Barcelona
8036,8019,Barcelona,8,9,Cataluña,Barcelona
8037,8019,Barcelona,8,9,Cataluña,Barcelona
8038,8019,Barcelona,8,9,Cataluña,Barcelona
8039,8019,Barcelona,8,9,Cataluña,Barcelona
8040,8019,Barcelona,8,9,Cataluña,Barcelona
8041,8019,Barcelona,8,9,Cataluña,Barcelona
8042,8019,Barcelona,8,9,Cataluña,Barcelona
8073,8073,Cornellà de Llobregat,8,9,Cataluña,Barcelona
8100,8124,Mollet del Vallès,8,9,Cataluña,Barcelona
8101,8161,Piera,8,9,Cataluña,Barcelona
8104,8124,Mollet del Vallès,8,9,Cataluña,Barcelona
8105,8209,Sant Fost de Campsentelles,8,9,Cataluña,Barcelona
8106,8256,Santa Maria de Martorelles,8,9,Cataluña,Barcelona
8107,8115,Martorelles,8,9,Cataluña,Barcelona
8110,8125,Montcada i Reixac,8,9,Cataluña,Barcelona
8120,8105,"Llagosta, La",8,9,Cataluña,Barcelona
8130,8260,Santa Perpètua de Mogoda,8,9,Cataluña,Barcelona
8140,8033,Caldes de Montbui,8,9,Cataluña,Barcelona
8146,8087,Gallifa,8,9,Cataluña,Barcelona
8148,8079,"Estany, L'",8,9,Cataluña,Barcelona
8150,8159,Parets del Vallès,8,9,Cataluña,Barcelona
8160,8135,Montmeló,8,9,Cataluña,Barcelona
8170,8136,Montornès del Vallès,8,9,Cataluña,Barcelona
8172,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8173,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8174,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8175,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8178,8070,Collsuspina,8,9,Cataluña,Barcelona
8180,8138,Moià,8,9,Cataluña,Barcelona
8181,8267,Sentmenat,8,9,Cataluña,Barcelona
8182,8210,Sant Feliu de Codines,8,9,Cataluña,Barcelona
8183,8055,Castellcir,8,9,Cataluña,Barcelona
8183,8064,Castellterçol,8,9,Cataluña,Barcelona
8183,8095,Granera,8,9,Cataluña,Barcelona
8184,8156,Palau-solità i Plegamans,8,9,Cataluña,Barcelona
8184,8187,Sabadell,8,9,Cataluña,Barcelona
8185,8108,Lliçà de Vall,8,9,Cataluña,Barcelona
8186,8107,Lliçà d'Amunt,8,9,Cataluña,Barcelona
8187,8248,Santa Eulàlia de Ronçana,8,9,Cataluña,Barcelona
8188,8296,Vallromanes,8,9,Cataluña,Barcelona
8189,8239,Sant Quirze Safaja,8,9,Cataluña,Barcelona
8190,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8191,8184,Rubí,8,9,Cataluña,Barcelona
8192,8238,Sant Quirze del Vallès,8,9,Cataluña,Barcelona
8193,8266,Cerdanyola del Vallès,8,9,Cataluña,Barcelona
8194,8238,Sant Quirze del Vallès,8,9,Cataluña,Barcelona
8195,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8196,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8197,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8198,8205,Sant Cugat del Vallès,8,9,Cataluña,Barcelona
8201,8187,Sabadell,8,9,Cataluña,Barcelona
8202,8187,Sabadell,8,9,Cataluña,Barcelona
8203,8187,Sabadell,8,9,Cataluña,Barcelona
8204,8121,Mataró,8,9,Cataluña,Barcelona
8204,8187,Sabadell,8,9,Cataluña,Barcelona
8205,8187,Sabadell,8,9,Cataluña,Barcelona
8206,8187,Sabadell,8,9,Cataluña,Barcelona
8207,8187,Sabadell,8,9,Cataluña,Barcelona
8208,8187,Sabadell,8,9,Cataluña,Barcelona
8210,8252,Barberà del Vallès,8,9,Cataluña,Barcelona
8211,8051,Castellar del Vallès,8,9,Cataluña,Barcelona
8212,8223,Sant Llorenç Savall,8,9,Cataluña,Barcelona
8213,8167,Polinyà,8,9,Cataluña,Barcelona
8214,8904,Badia del Vallès,8,9,Cataluña,Barcelona
8220,8200,Sant Boi de Llobregat,8,9,Cataluña,Barcelona
8221,8279,Terrassa,8,9,Cataluña,Barcelona
8222,8279,Terrassa,8,9,Cataluña,Barcelona
8223,8279,Terrassa,8,9,Cataluña,Barcelona
8224,8279,Terrassa,8,9,Cataluña,Barcelona
8225,8279,Terrassa,8,9,Cataluña,Barcelona
8226,8279,Terrassa,8,9,Cataluña,Barcelona
8227,8279,Terrassa,8,9,Cataluña,Barcelona
8228,8279,Terrassa,8,9,Cataluña,Barcelona
8230,8120,Matadepera,8,9,Cataluña,Barcelona
8231,8290,Ullastrell,8,9,Cataluña,Barcelona
8232,8300,Viladecavalls,8,9,Cataluña,Barcelona
8233,8291,Vacarisses,8,9,Cataluña,Barcelona
8240,8113,Manresa,8,9,Cataluña,Barcelona
8241,8053,Castellbell i el Vilar,8,9,Cataluña,Barcelona
8241,8113,Manresa,8,9,Cataluña,Barcelona
8242,8113,Manresa,8,9,Cataluña,Barcelona
8243,8113,Manresa,8,9,Cataluña,Barcelona
8250,8218,Sant Joan de Vilatorrada,8,9,Cataluña,Barcelona
8251,8062,Castellnou de Bages,8,9,Cataluña,Barcelona
8251,8192,Santpedor,8,9,Cataluña,Barcelona
8253,8098,Sant Salvador de Guardiola,8,9,Cataluña,Barcelona
8254,8182,"Pont de Vilomara i Rocafort, El",8,9,Cataluña,Barcelona
8255,8059,Castellfollit del Boix,8,9,Cataluña,Barcelona
8256,8002,Aguilar de Segarra,8,9,Cataluña,Barcelona
8256,8178,Rajadell,8,9,Cataluña,Barcelona
8257,8246,Santa Eugènia de Berga,8,9,Cataluña,Barcelona
8259,8084,Fonollosa,8,9,Cataluña,Barcelona
8260,8274,Súria,8,9,Cataluña,Barcelona
8261,8047,Cardona,8,9,Cataluña,Barcelona
8262,8038,Callús,8,9,Cataluña,Barcelona
8263,8229,Sant Mateu de Bages,8,9,Cataluña,Barcelona
8269,8141,Navàs,8,9,Cataluña,Barcelona
8269,8229,Sant Mateu de Bages,8,9,Cataluña,Barcelona
8270,8140,Navarcles,8,9,Cataluña,Barcelona
8271,8010,Artés,8,9,Cataluña,Barcelona
8272,8213,Sant Fruitós de Bages,8,9,Cataluña,Barcelona
8273,8258,Santa Maria d'Oló,8,9,Cataluña,Barcelona
8274,8212,Sant Feliu Sasserra,8,9,Cataluña,Barcelona
8275,8034,Calders,8,9,Cataluña,Barcelona
8275,8128,Monistrol de Calders,8,9,Cataluña,Barcelona
8278,8139,Mura,8,9,Cataluña,Barcelona
8278,8277,Talamanca,8,9,Cataluña,Barcelona
8279,8012,Avinyó,8,9,Cataluña,Barcelona
8280,8031,Calaf,8,9,Cataluña,Barcelona
8281,8036,Calonge de Segarra,8,9,Cataluña,Barcelona
8281,8170,"Prats de Rei, Els",8,9,Cataluña,Barcelona
8281,8189,Sant Pere Sallavinera,8,9,Cataluña,Barcelona
8281,25136,"Molsosa, La",2,8,Castilla-La Mancha,Albacete
8282,8176,Pujalt,8,9,Cataluña,Barcelona
8282,8228,Sant Martí Sesgueioles,8,9,Cataluña,Barcelona
8283,8060,Castellfollit de Riubregós,8,9,Cataluña,Barcelona
8289,8071,Copons,8,9,Cataluña,Barcelona
8289,8297,Veciana,8,9,Cataluña,Barcelona
8289,25192,Sant Guim de Freixenet,2,8,Castilla-La Mancha,Albacete
8290,8266,Cerdanyola del Vallès,8,9,Cataluña,Barcelona
8291,8180,Ripollet,8,9,Cataluña,Barcelona
8292,8076,Esparreguera,8,9,Cataluña,Barcelona
8293,8069,Collbató,8,9,Cataluña,Barcelona
8294,8025,"Bruc, El",8,9,Cataluña,Barcelona
8295,8262,Sant Vicenç de Castellet,8,9,Cataluña,Barcelona
8296,8053,Castellbell i el Vilar,8,9,Cataluña,Barcelona
8297,8061,Castellgalí,8,9,Cataluña,Barcelona
8298,8242,Marganell,8,9,Cataluña,Barcelona
8299,8179,Rellinars,8,9,Cataluña,Barcelona
8301,8121,Mataró,8,9,Cataluña,Barcelona
8302,8121,Mataró,8,9,Cataluña,Barcelona
8303,8121,Mataró,8,9,Cataluña,Barcelona
8304,8121,Mataró,8,9,Cataluña,Barcelona
8310,8009,Argentona,8,9,Cataluña,Barcelona
8317,8153,Òrrius,8,9,Cataluña,Barcelona
8318,8075,Dosrius,8,9,Cataluña,Barcelona
8319,8075,Dosrius,8,9,Cataluña,Barcelona
8320,8118,"Masnou, El",8,9,Cataluña,Barcelona
8328,8003,Alella,8,9,Cataluña,Barcelona
8329,8281,Teià,8,9,Cataluña,Barcelona
8330,8172,Premià de Mar,8,9,Cataluña,Barcelona
8338,8230,Premià de Dalt,8,9,Cataluña,Barcelona
8339,8214,Vilassar de Dalt,8,9,Cataluña,Barcelona
8340,8219,Vilassar de Mar,8,9,Cataluña,Barcelona
8348,8030,Cabrils,8,9,Cataluña,Barcelona
8349,8029,Cabrera de Mar,8,9,Cataluña,Barcelona
8350,8006,Arenys de Mar,8,9,Cataluña,Barcelona
8358,8007,Arenys de Munt,8,9,Cataluña,Barcelona
8359,8193,Sant Iscle de Vallalta,8,9,Cataluña,Barcelona
8360,8040,Canet de Mar,8,9,Cataluña,Barcelona
8370,8035,Calella,8,9,Cataluña,Barcelona
8380,8110,Malgrat de Mar,8,9,Cataluña,Barcelona
8389,8155,Palafolls,8,9,Cataluña,Barcelona
8390,8126,Montgat,8,9,Cataluña,Barcelona
8391,8282,Tiana,8,9,Cataluña,Barcelona
8392,8197,Sant Andreu de Llavaneres,8,9,Cataluña,Barcelona
8393,8032,Caldes d'Estrac,8,9,Cataluña,Barcelona
8394,8264,Sant Vicenç de Montalt,8,9,Cataluña,Barcelona
8395,8235,Sant Pol de Mar,8,9,Cataluña,Barcelona
8396,8203,Sant Cebrià de Vallalta,8,9,Cataluña,Barcelona
8397,8163,Pineda de Mar,8,9,Cataluña,Barcelona
8398,8261,Santa Susanna,8,9,Cataluña,Barcelona
8401,8096,Granollers,8,9,Cataluña,Barcelona
8402,8096,Granollers,8,9,Cataluña,Barcelona
8403,8096,Granollers,8,9,Cataluña,Barcelona
8410,8902,Vilanova del Vallès,8,9,Cataluña,Barcelona
8415,8023,Bigues i Riells,8,9,Cataluña,Barcelona
8416,8023,Bigues i Riells,8,9,Cataluña,Barcelona
8420,8041,Canovelles,8,9,Cataluña,Barcelona
8430,8181,"Roca del Vallès, La",8,9,Cataluña,Barcelona
8440,8046,Cardedeu,8,9,Cataluña,Barcelona
8445,8042,Cànoves i Samalús,8,9,Cataluña,Barcelona
8450,8106,Llinars del Vallès,8,9,Cataluña,Barcelona
8455,8306,Vilalba Sasserra,8,9,Cataluña,Barcelona
8458,8234,Sant Pere de Vilamajor,8,9,Cataluña,Barcelona
8459,8198,Sant Antoni de Vilamajor,8,9,Cataluña,Barcelona
8460,8259,Santa Maria de Palautordera,8,9,Cataluña,Barcelona
8461,8207,Sant Esteve de Palautordera,8,9,Cataluña,Barcelona
8469,8081,Fogars de Montclús,8,9,Cataluña,Barcelona
8469,8137,Montseny,8,9,Cataluña,Barcelona
8470,8202,Sant Celoni,8,9,Cataluña,Barcelona
8471,8294,Vallgorguina,8,9,Cataluña,Barcelona
8472,8039,Campins,8,9,Cataluña,Barcelona
8474,8097,Gualba,8,9,Cataluña,Barcelona
8476,8202,Sant Celoni,8,9,Cataluña,Barcelona
8479,8081,Fogars de Montclús,8,9,Cataluña,Barcelona
8480,8005,"Ametlla del Vallès, L'",8,9,Cataluña,Barcelona
8490,8284,Tordera,8,9,Cataluña,Barcelona
8495,8082,Fogars de la Selva,8,9,Cataluña,Barcelona
8500,8298,Vic,8,9,Cataluña,Barcelona
8503,8100,Gurb,8,9,Cataluña,Barcelona
8503,8199,Sant Bartomeu del Grau,8,9,Cataluña,Barcelona
8504,8220,Sant Julià de Vilatorta,8,9,Cataluña,Barcelona
8504,8241,Sant Sadurní d'Osormort,8,9,Cataluña,Barcelona
8505,8247,Santa Eulàlia de Riuprimer,8,9,Cataluña,Barcelona
8506,8037,Calldetenes,8,9,Cataluña,Barcelona
8507,8246,Santa Eugènia de Berga,8,9,Cataluña,Barcelona
8508,8117,"Masies de Voltregà, Les",8,9,Cataluña,Barcelona
8509,8243,Santa Cecília de Voltregà,8,9,Cataluña,Barcelona
8510,8116,"Masies de Roda, Les",8,9,Cataluña,Barcelona
8510,8183,Roda de Ter,8,9,Cataluña,Barcelona
8511,8254,"Esquirol, L'",8,9,Cataluña,Barcelona
8511,8280,Tavertet,8,9,Cataluña,Barcelona
8512,8215,Sant Hipòlit de Voltregà,8,9,Cataluña,Barcelona
8513,8171,Prats de Lluçanès,8,9,Cataluña,Barcelona
8514,8109,Lluçà,8,9,Cataluña,Barcelona
8515,8225,Sant Martí d'Albars,8,9,Cataluña,Barcelona
8516,8149,Olost,8,9,Cataluña,Barcelona
8517,8188,Sagàs,8,9,Cataluña,Barcelona
8517,8255,Santa Maria de Merlès,8,9,Cataluña,Barcelona
8518,8151,Oristà,8,9,Cataluña,Barcelona
8519,8083,Folgueroles,8,9,Cataluña,Barcelona
8519,8275,Tavèrnoles,8,9,Cataluña,Barcelona
8519,8298,Vic,8,9,Cataluña,Barcelona
8519,8303,Vilanova de Sau,8,9,Cataluña,Barcelona
8520,8086,"Franqueses del Vallès, Les",8,9,Cataluña,Barcelona
8521,8086,"Franqueses del Vallès, Les",8,9,Cataluña,Barcelona
8522,8111,Malla,8,9,Cataluña,Barcelona
8529,8129,Muntanyola,8,9,Cataluña,Barcelona
8530,8088,"Garriga, La",8,9,Cataluña,Barcelona
8540,8067,Centelles,8,9,Cataluña,Barcelona
8550,8017,Balenyà,8,9,Cataluña,Barcelona
8551,8283,Tona,8,9,Cataluña,Barcelona
8552,8278,Taradell,8,9,Cataluña,Barcelona
8553,8269,Seva,8,9,Cataluña,Barcelona
8554,8269,Seva,8,9,Cataluña,Barcelona
8559,8026,"Brull, El",8,9,Cataluña,Barcelona
8560,8112,Manlleu,8,9,Cataluña,Barcelona
8569,8254,"Esquirol, L'",8,9,Cataluña,Barcelona
8569,8901,Rupit i Pruit,8,9,Cataluña,Barcelona
8570,8285,Torelló,8,9,Cataluña,Barcelona
8571,8265,Sant Vicenç de Torelló,8,9,Cataluña,Barcelona
8572,8233,Sant Pere de Torelló,8,9,Cataluña,Barcelona
8573,8150,Orís,8,9,Cataluña,Barcelona
8580,8237,Sant Quirze de Besora,8,9,Cataluña,Barcelona
8584,8253,Santa Maria de Besora,8,9,Cataluña,Barcelona
8585,8131,Montesquiu,8,9,Cataluña,Barcelona
8586,8195,Sant Agustí de Lluçanès,8,9,Cataluña,Barcelona
8587,8004,Alpens,8,9,Cataluña,Barcelona
8588,8272,Sora,8,9,Cataluña,Barcelona
8589,8160,Perafita,8,9,Cataluña,Barcelona
8589,8201,Sant Boi de Lluçanès,8,9,Cataluña,Barcelona
8589,8271,Sobremunt,8,9,Cataluña,Barcelona
8590,8134,Figaró-Montmany,8,9,Cataluña,Barcelona
8591,8014,Aiguafreda,8,9,Cataluña,Barcelona
8592,8224,Sant Martí de Centelles,8,9,Cataluña,Barcelona
8593,8276,Tagamanent,8,9,Cataluña,Barcelona
8600,8022,Berga,8,9,Cataluña,Barcelona
8604,8057,Castell de l'Areny,8,9,Cataluña,Barcelona
8605,8130,Montclar,8,9,Cataluña,Barcelona
8607,8216,Sant Jaume de Frontanyà,8,9,Cataluña,Barcelona
8610,8011,Avià,8,9,Cataluña,Barcelona
8611,8144,Olvan,8,9,Cataluña,Barcelona
8612,8132,Montmajor,8,9,Cataluña,Barcelona
8613,8299,Vilada,8,9,Cataluña,Barcelona
8614,8078,"Espunyola, L'",8,9,Cataluña,Barcelona
8617,8045,Capolat,8,9,Cataluña,Barcelona
8618,8050,Castellar del Riu,8,9,Cataluña,Barcelona
8619,8024,Borredà,8,9,Cataluña,Barcelona
8619,8177,"Quar, La",8,9,Cataluña,Barcelona
8620,8263,Sant Vicenç dels Horts,8,9,Cataluña,Barcelona
8629,8289,Torrelles de Llobregat,8,9,Cataluña,Barcelona
8630,8001,Abrera,8,9,Cataluña,Barcelona
8635,8208,Sant Esteve Sesrovires,8,9,Cataluña,Barcelona
8640,8147,Olesa de Montserrat,8,9,Cataluña,Barcelona
8650,8191,Sallent,8,9,Cataluña,Barcelona
8660,8018,Balsareny,8,9,Cataluña,Barcelona
8660,8270,Sitges,8,9,Cataluña,Barcelona
8670,8141,Navàs,8,9,Cataluña,Barcelona
8672,8090,Gaià,8,9,Cataluña,Barcelona
8673,8308,Viver i Serrateix,8,9,Cataluña,Barcelona
8680,8092,Gironella,8,9,Cataluña,Barcelona
8690,8244,Santa Coloma de Cervelló,8,9,Cataluña,Barcelona
8691,8127,Monistrol de Montserrat,8,9,Cataluña,Barcelona
8692,8175,Puig-reig,8,9,Cataluña,Barcelona
8693,8049,Casserres,8,9,Cataluña,Barcelona
8694,8099,Guardiola de Berguedà,8,9,Cataluña,Barcelona
8694,8903,Sant Julià de Cerdanyola,8,9,Cataluña,Barcelona
8695,8016,Bagà,8,9,Cataluña,Barcelona
8695,8093,Gisclareny,8,9,Cataluña,Barcelona
8696,8052,Castellar de n'Hug,8,9,Cataluña,Barcelona
8696,8166,"Pobla de Lillet, La",8,9,Cataluña,Barcelona
8697,8190,Saldes,8,9,Cataluña,Barcelona
8697,25910,Josa i Tuixén,2,8,Castilla-La Mancha,Albacete
8698,8080,Fígols,8,9,Cataluña,Barcelona
8698,8142,"Nou de Berguedà, La",8,9,Cataluña,Barcelona
8698,8242,Marganell,8,9,Cataluña,Barcelona
8698,8268,Cercs,8,9,Cataluña,Barcelona
8699,8293,Vallcebre,8,9,Cataluña,Barcelona
8700,8102,Igualada,8,9,Cataluña,Barcelona
8710,8250,Santa Margarida de Montbui,8,9,Cataluña,Barcelona
8711,8143,Òdena,8,9,Cataluña,Barcelona
8712,8226,Sant Martí de Tous,8,9,Cataluña,Barcelona
8717,8008,Argençola,8,9,Cataluña,Barcelona
8717,8133,Montmaneu,8,9,Cataluña,Barcelona
8717,25216,Talavera,2,8,Castilla-La Mancha,Albacete
8718,8028,Cabrera d'Anoia,8,9,Cataluña,Barcelona
8719,8063,Castellolí,8,9,Cataluña,Barcelona
8719,8103,Jorba,8,9,Cataluña,Barcelona
8719,8185,Rubió,8,9,Cataluña,Barcelona
8720,8305,Vilafranca del Penedès,8,9,Cataluña,Barcelona
8729,8058,Castellet i la Gornal,8,9,Cataluña,Barcelona
8730,8251,Santa Margarida i els Monjos,8,9,Cataluña,Barcelona
8731,8227,Sant Martí Sarroca,8,9,Cataluña,Barcelona
8732,8058,Castellet i la Gornal,8,9,Cataluña,Barcelona
8732,8065,Castellví de la Marca,8,9,Cataluña,Barcelona
8733,8164,"Pla del Penedès, El",8,9,Cataluña,Barcelona
8734,8013,Avinyonet del Penedès,8,9,Cataluña,Barcelona
8734,8145,Olèrdola,8,9,Cataluña,Barcelona
8735,8304,Vilobí del Penedès,8,9,Cataluña,Barcelona
8736,8085,Font-rubí,8,9,Cataluña,Barcelona
8737,8288,Torrelles de Foix,8,9,Cataluña,Barcelona
8738,8168,Pontons,8,9,Cataluña,Barcelona
8739,8273,Subirats,8,9,Cataluña,Barcelona
8740,8196,Sant Andreu de la Barca,8,9,Cataluña,Barcelona
8750,8123,Molins de Rei,8,9,Cataluña,Barcelona
8753,8157,Pallejà,8,9,Cataluña,Barcelona
8754,8158,"Papiol, El",8,9,Cataluña,Barcelona
8755,8054,Castellbisbal,8,9,Cataluña,Barcelona
8756,8905,"Palma de Cervelló, La",8,9,Cataluña,Barcelona
8757,8072,Corbera de Llobregat,8,9,Cataluña,Barcelona
8758,8068,Cervelló,8,9,Cataluña,Barcelona
8759,8295,Vallirana,8,9,Cataluña,Barcelona
8760,8114,Martorell,8,9,Cataluña,Barcelona
8769,8066,Castellví de Rosanes,8,9,Cataluña,Barcelona
8770,8240,Sant Sadurní d'Anoia,8,9,Cataluña,Barcelona
8773,8122,Mediona,8,9,Cataluña,Barcelona
8775,8287,Torrelavit,8,9,Cataluña,Barcelona
8776,8232,Sant Pere de Riudebitlles,8,9,Cataluña,Barcelona
8777,8236,Sant Quintí de Mediona,8,9,Cataluña,Barcelona
8779,8104,"Llacuna, La",8,9,Cataluña,Barcelona
8780,8157,Pallejà,8,9,Cataluña,Barcelona
8781,8162,"Hostalets de Pierola, Els",8,9,Cataluña,Barcelona
8782,8119,Masquefa,8,9,Cataluña,Barcelona
8783,8119,Masquefa,8,9,Cataluña,Barcelona
8784,8161,Piera,8,9,Cataluña,Barcelona
8785,8292,Vallbona d'Anoia,8,9,Cataluña,Barcelona
8786,8044,Capellades,8,9,Cataluña,Barcelona
8787,8048,Carme,8,9,Cataluña,Barcelona
8787,8152,Orpí,8,9,Cataluña,Barcelona
8787,8165,"Pobla de Claramunt, La",8,9,Cataluña,Barcelona
8787,8257,Santa Maria de Miralles,8,9,Cataluña,Barcelona
8788,8302,Vilanova del Camí,8,9,Cataluña,Barcelona
8789,8286,"Torre de Claramunt, La",8,9,Cataluña,Barcelona
8790,8091,Gelida,8,9,Cataluña,Barcelona
8791,8222,Sant Llorenç d'Hortons,8,9,Cataluña,Barcelona
8792,8094,"Granada, La",8,9,Cataluña,Barcelona
8792,8249,Santa Fe del Penedès,8,9,Cataluña,Barcelona
8793,8013,Avinyonet del Penedès,8,9,Cataluña,Barcelona
8794,8027,"Cabanyes, Les",8,9,Cataluña,Barcelona
8795,8146,Olesa de Bonesvalls,8,9,Cataluña,Barcelona
8796,8154,Pacs del Penedès,8,9,Cataluña,Barcelona
8797,8174,Puigdàlber,8,9,Cataluña,Barcelona
8798,8013,Avinyonet del Penedès,8,9,Cataluña,Barcelona
8798,8206,Sant Cugat Sesgarrigues,8,9,Cataluña,Barcelona
8799,8145,Olèrdola,8,9,Cataluña,Barcelona
8800,8307,Vilanova i la Geltrú,8,9,Cataluña,Barcelona
8801,8279,Terrassa,8,9,Cataluña,Barcelona
8810,8231,Sant Pere de Ribes,8,9,Cataluña,Barcelona
8811,8043,Canyelles,8,9,Cataluña,Barcelona
8812,8231,Sant Pere de Ribes,8,9,Cataluña,Barcelona
8818,8148,Olivella,8,9,Cataluña,Barcelona
8820,8169,"Prat de Llobregat, El",8,9,Cataluña,Barcelona
8830,8200,Sant Boi de Llobregat,8,9,Cataluña,Barcelona
8840,8301,Viladecans,8,9,Cataluña,Barcelona
8849,8204,Sant Climent de Llobregat,8,9,Cataluña,Barcelona
8850,8089,Gavà,8,9,Cataluña,Barcelona
8859,8020,Begues,8,9,Cataluña,Barcelona
8860,8056,Castelldefels,8,9,Cataluña,Barcelona
8860,8270,Sitges,8,9,Cataluña,Barcelona
8870,8270,Sitges,8,9,Cataluña,Barcelona
8871,8270,Sitges,8,9,Cataluña,Barcelona
8872,8270,Sitges,8,9,Cataluña,Barcelona
8880,8074,Cubelles,8,9,Cataluña,Barcelona
8901,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8902,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8903,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8904,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8905,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8906,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8907,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8908,8101,"Hospitalet de Llobregat, L'",8,9,Cataluña,Barcelona
8911,8015,Badalona,8,9,Cataluña,Barcelona
8912,8015,Badalona,8,9,Cataluña,Barcelona
8913,8015,Badalona,8,9,Cataluña,Barcelona
8914,8015,Badalona,8,9,Cataluña,Barcelona
8915,8015,Badalona,8,9,Cataluña,Barcelona
8916,8015,Badalona,8,9,Cataluña,Barcelona
8917,8015,Badalona,8,9,Cataluña,Barcelona
8918,8015,Badalona,8,9,Cataluña,Barcelona
8921,8245,Santa Coloma de Gramenet,8,9,Cataluña,Barcelona
8922,8245,Santa Coloma de Gramenet,8,9,Cataluña,Barcelona
8923,8245,Santa Coloma de Gramenet,8,9,Cataluña,Barcelona
8924,8245,Santa Coloma de Gramenet,8,9,Cataluña,Barcelona
8930,8194,Sant Adrià de Besòs,8,9,Cataluña,Barcelona
8940,8073,Cornellà de Llobregat,8,9,Cataluña,Barcelona
8950,8077,Esplugues de Llobregat,8,9,Cataluña,Barcelona
8960,8221,Sant Just Desvern,8,9,Cataluña,Barcelona
8970,8217,Sant Joan Despí,8,9,Cataluña,Barcelona
8980,8211,Sant Feliu de Llobregat,8,9,Cataluña,Barcelona
9001,9059,Burgos,9,7,Castilla y León,Burgos
9002,9059,Burgos,9,7,Castilla y León,Burgos
9003,9059,Burgos,9,7,Castilla y León,Burgos
9004,9059,Burgos,9,7,Castilla y León,Burgos
9004,9372,Sotragero,9,7,Castilla y León,Burgos
9005,9059,Burgos,9,7,Castilla y León,Burgos
9006,9059,Burgos,9,7,Castilla y León,Burgos
9007,9059,Burgos,9,7,Castilla y León,Burgos
9100,9211,Melgar de Fernamental,9,7,Castilla y León,Burgos
9107,9024,Arenillas de Riopisuerga,9,7,Castilla y León,Burgos
9107,9090,Castrillo Mota de Judíos,9,7,Castilla y León,Burgos
9107,9182,Itero del Castillo,9,7,Castilla y León,Burgos
9107,9247,Palacios de Riopisuerga,9,7,Castilla y León,Burgos
9108,9088,Castrillo de Riopisuerga,9,7,Castilla y León,Burgos
