codigo_postal,municipio_id,municipio_nombre,id_provincia,id_ccaa,Comunidad Autónoma,Provincia
09140,09287,Quintanaortuño,09,7,Castilla y León,Burgos
09140,09301,Quintanilla Vivar,09,7,Castilla y León,Burgos
09140,09906,Merindad de Río Ubierna,09,7,Castilla y León,Burgos
09141,09001,Abajas,09,7,Castilla y León,Burgos
09141,09906,Merindad de Río Ubierna,09,7,Castilla y León,Burgos
09142,09905,Valle de Sedano,09,7,Castilla y León,Burgos
09142,09906,Merindad de Río Ubierna,09,7,Castilla y León,Burgos
09143,09361,Sargentes de la Lora,09,7,Castilla y León,Burgos
09143,09395,Tubilla del Agua,09,7,Castilla y León,Burgos
09144,09361,Sargentes de la Lora,09,7,Castilla y León,Burgos
09145,09361,Sargentes de la Lora,09,7,Castilla y León,Burgos
09145,09395,Tubilla del Agua,09,7,Castilla y León,Burgos
09145,09905,Valle de Sedano,09,7,Castilla y León,Burgos
09146,09014,"Altos, Los",09,7,Castilla y León,Burgos
09146,09416,Valle de Zamanzas,09,7,Castilla y León,Burgos
09146,09905,Valle de Sedano,09,7,Castilla y León,Burgos
09150,09166,"Hormazas, Las",09,7,Castilla y León,Burgos
09150,09172,Huérmeces,09,7,Castilla y León,Burgos
09150,09902,Valle de Santibáñez,09,7,Castilla y León,Burgos
09159,09902,Valle de Santibáñez,09,7,Castilla y León,Burgos
09163,09312,"Revilla y Ahedo, La",09,7,Castilla y León,Burgos
09191,09176,Hurones,09,7,Castilla y León,Burgos
09191,09471,Villayerno Morquillas,09,7,Castilla y León,Burgos
09191,09904,Valle de las Navas,09,7,Castilla y León,Burgos
09192,09059,Burgos,09,7,Castilla y León,Burgos
09192,09075,Cardeñuela Riopico,09,7,Castilla y León,Burgos
09192,09241,Orbaneja Riopico,09,7,Castilla y León,Burgos
09193,09059,Burgos,09,7,Castilla y León,Burgos
09193,09072,Carcedo de Burgos,09,7,Castilla y León,Burgos
09193,09074,Cardeñajimeno,09,7,Castilla y León,Burgos
09193,09086,Castrillo del Val,09,7,Castilla y León,Burgos
09194,09030,"Ausines, Los",09,7,Castilla y León,Burgos
09194,09072,Carcedo de Burgos,09,7,Castilla y León,Burgos
09194,09073,Cardeñadijo,09,7,Castilla y León,Burgos
09194,09177,Ibeas de Juarros,09,7,Castilla y León,Burgos
09194,09314,Revilla del Campo,09,7,Castilla y León,Burgos
09195,09023,Arcos,09,7,Castilla y León,Burgos
09195,09434,Villagonzalo Pedernales,09,7,Castilla y León,Burgos
09195,09439,Villalbilla de Burgos,09,7,Castilla y León,Burgos
09195,09458,Villariezo,09,7,Castilla y León,Burgos
09197,09372,Sotragero,09,7,Castilla y León,Burgos
09197,09439,Villalbilla de Burgos,09,7,Castilla y León,Burgos
09197,09906,Merindad de Río Ubierna,09,7,Castilla y León,Burgos
09197,09907,Alfoz de Quintanadueñas,09,7,Castilla y León,Burgos
09198,09086,Castrillo del Val,09,7,Castilla y León,Burgos
09198,09177,Ibeas de Juarros,09,7,Castilla y León,Burgos
09198,09335,San Adrián de Juarros,09,7,Castilla y León,Burgos
09199,09026,Arlanzón,09,7,Castilla y León,Burgos
09199,09029,Atapuerca,09,7,Castilla y León,Burgos
09199,09044,Barrios de Colina,09,7,Castilla y León,Burgos
09199,09059,Burgos,09,7,Castilla y León,Burgos
09199,09074,Cardeñajimeno,09,7,Castilla y León,Burgos
09199,09266,Pineda de la Sierra,09,7,Castilla y León,Burgos
09199,09303,Rábanos,09,7,Castilla y León,Burgos
09199,09326,Rubena,09,7,Castilla y León,Burgos
09199,09463,Villasur de Herreros,09,7,Castilla y León,Burgos
09200,09219,Miranda de Ebro,09,7,Castilla y León,Burgos
09210,09412,Valle de Tobalina,09,7,Castilla y León,Burgos
09211,09134,Frías,09,7,Castilla y León,Burgos
09211,09238,Oña,09,7,Castilla y León,Burgos
09211,09255,Partido de la Sierra en Tobalina,09,7,Castilla y León,Burgos
09211,09412,Valle de Tobalina,09,7,Castilla y León,Burgos
09212,09213,Merindad de Cuesta-Urria,09,7,Castilla y León,Burgos
09212,09219,Miranda de Ebro,09,7,Castilla y León,Burgos
09212,09412,Valle de Tobalina,09,7,Castilla y León,Burgos
09213,09102,Cillaperlata,09,7,Castilla y León,Burgos
09213,09394,Trespaderne,09,7,Castilla y León,Burgos
09213,09412,Valle de Tobalina,09,7,Castilla y León,Burgos
09214,09054,Bozoó,09,7,Castilla y León,Burgos
09215,09109,Condado de Treviño,09,7,Castilla y León,Burgos
09216,09109,Condado de Treviño,09,7,Castilla y León,Burgos
09217,09109,Condado de Treviño,09,7,Castilla y León,Burgos
09218,09109,Condado de Treviño,09,7,Castilla y León,Burgos
09218,09219,Miranda de Ebro,09,7,Castilla y León,Burgos
09219,09013,Altable,09,7,Castilla y León,Burgos
09219,09016,Ameyugo,09,7,Castilla y León,Burgos
09219,09054,Bozoó,09,7,Castilla y León,Burgos
09219,09120,Encío,09,7,Castilla y León,Burgos
09219,09219,Miranda de Ebro,09,7,Castilla y León,Burgos
09219,09347,Santa Gadea del Cid,09,7,Castilla y León,Burgos
09219,09353,Santa María Rivarredonda,09,7,Castilla y León,Burgos
09219,09419,Valluércanes,09,7,Castilla y León,Burgos
09219,09454,Villanueva de Teba,09,7,Castilla y León,Burgos
09220,09250,Pampliega,09,7,Castilla y León,Burgos
09226,09041,Barrio de Muñó,09,7,Castilla y León,Burgos
09226,09047,Belbimbre,09,7,Castilla y León,Burgos
09226,09095,Celada del Camino,09,7,Castilla y León,Burgos
09226,09249,Palazuelos de Muñó,09,7,Castilla y León,Burgos
09226,09250,Pampliega,09,7,Castilla y León,Burgos
09226,09456,Villaquirán de los Infantes,09,7,Castilla y León,Burgos
09226,09467,Villaverde-Mogina,09,7,Castilla y León,Burgos
09226,09472,Villazopeque,09,7,Castilla y León,Burgos
09227,09079,Castellanos de Castro,09,7,Castilla y León,Burgos
09227,09159,Hontanas,09,7,Castilla y León,Burgos
09227,09180,Iglesias,09,7,Castilla y León,Burgos
09227,09375,Tamarón,09,7,Castilla y León,Burgos
09227,09441,Villaldemiro,09,7,Castilla y León,Burgos
09228,09101,Ciadoncha,09,7,Castilla y León,Burgos
09228,09198,Mahamud,09,7,Castilla y León,Burgos
09228,09206,Mazuela,09,7,Castilla y León,Burgos
09228,09236,Olmillos de Muñó,09,7,Castilla y León,Burgos
09228,09275,Presencio,09,7,Castilla y León,Burgos
09228,09466,Villaverde del Monte,09,7,Castilla y León,Burgos
09230,09058,Buniel,09,7,Castilla y León,Burgos
09230,09125,Estépar,09,7,Castilla y León,Burgos
09230,09128,Frandovínez,09,7,Castilla y León,Burgos
09230,09167,Hornillos del Camino,09,7,Castilla y León,Burgos
09230,09338,San Mamés de Burgos,09,7,Castilla y León,Burgos
09233,09011,Alfoz de Bricia,09,7,Castilla y León,Burgos
09239,09009,Albillos,09,7,Castilla y León,Burgos
09239,09023,Arcos,09,7,Castilla y León,Burgos
09239,09063,Cavia,09,7,Castilla y León,Burgos
09239,09093,Cayuela,09,7,Castilla y León,Burgos
09239,09125,Estépar,09,7,Castilla y León,Burgos
09240,09056,Briviesca,09,7,Castilla y León,Burgos
09244,09060,Busto de Bureba,09,7,Castilla y León,Burgos
09244,09135,Fuentebureba,09,7,Castilla y León,Burgos
09244,09283,Quintanaélez,09,7,Castilla y León,Burgos
09245,09052,Berzosa de Bureba,09,7,Castilla y León,Burgos
09245,09056,Briviesca,09,7,Castilla y León,Burgos
09245,09149,Grisaleña,09,7,Castilla y León,Burgos
09245,09408,Vallarta de Bureba,09,7,Castilla y León,Burgos
09245,09485,Zuñeda,09,7,Castilla y León,Burgos
09246,09043,"Barrios de Bureba, Los",09,7,Castilla y León,Burgos
09246,09071,Carcedo de Bureba,09,7,Castilla y León,Burgos
09246,09195,Llano de Bureba,09,7,Castilla y León,Burgos
09246,09238,Oña,09,7,Castilla y León,Burgos
09246,09265,Piérnigas,09,7,Castilla y León,Burgos
09246,09272,Poza de la Sal,09,7,Castilla y León,Burgos
09246,09280,Quintanabureba,09,7,Castilla y León,Burgos
09246,09323,Rojas,09,7,Castilla y León,Burgos
09247,09143,Galbarros,09,7,Castilla y León,Burgos
09247,09334,Salinillas de Bureba,09,7,Castilla y León,Burgos
09248,09036,Bañuelos de Bureba,09,7,Castilla y León,Burgos
09248,09048,Belorado,09,7,Castilla y León,Burgos
09248,09056,Briviesca,09,7,Castilla y León,Burgos
09248,09076,Carrias,09,7,Castilla y León,Burgos
09248,09273,Prádanos de Bureba,09,7,Castilla y León,Burgos
09248,09310,Reinoso,09,7,Castilla y León,Burgos
09249,09007,Aguilar de Bureba,09,7,Castilla y León,Burgos
09249,09043,"Barrios de Bureba, Los",09,7,Castilla y León,Burgos
09249,09056,Briviesca,09,7,Castilla y León,Burgos
09249,09230,Navas de Bureba,09,7,Castilla y León,Burgos
09249,09238,Oña,09,7,Castilla y León,Burgos
09249,09422,"Vid de Bureba, La",09,7,Castilla y León,Burgos
09249,09423,Vileña,09,7,Castilla y León,Burgos
09250,09048,Belorado,09,7,Castilla y León,Burgos
09250,09220,Miraveche,09,7,Castilla y León,Burgos
09251,09115,Cubo de Bureba,09,7,Castilla y León,Burgos
09252,09220,Miraveche,09,7,Castilla y León,Burgos
09257,09431,Villafranca Montes de Oca,09,7,Castilla y León,Burgos
09258,09010,Alcocero de Mola,09,7,Castilla y León,Burgos
09258,09048,Belorado,09,7,Castilla y León,Burgos
09258,09083,Castil de Peones,09,7,Castilla y León,Burgos
09258,09123,Espinosa del Camino,09,7,Castilla y León,Burgos
09258,09392,Tosantos,09,7,Castilla y León,Burgos
09258,09411,Valle de Oca,09,7,Castilla y León,Burgos
09258,09431,Villafranca Montes de Oca,09,7,Castilla y León,Burgos
09258,09445,Villambistia,09,7,Castilla y León,Burgos
09259,09046,Bascuñana,09,7,Castilla y León,Burgos
09259,09082,Castildelgado,09,7,Castilla y León,Burgos
09259,09130,Fresneña,09,7,Castilla y León,Burgos
09259,09178,Ibrillos,09,7,Castilla y León,Burgos
09259,09307,Redecilla del Camino,09,7,Castilla y León,Burgos
09259,09308,Redecilla del Campo,09,7,Castilla y León,Burgos
09259,09424,Viloria de Rioja,09,7,Castilla y León,Burgos
09260,09274,Pradoluengo,09,7,Castilla y León,Burgos
09267,09048,Belorado,09,7,Castilla y León,Burgos
09267,09129,Fresneda de la Sierra Tirón,09,7,Castilla y León,Burgos
09268,09274,Pradoluengo,09,7,Castilla y León,Burgos
09268,09303,Rábanos,09,7,Castilla y León,Burgos
09268,09346,Santa Cruz del Valle Urbión,09,7,Castilla y León,Burgos
09268,09360,San Vicente del Valle,09,7,Castilla y León,Burgos
09268,09407,Valmala,09,7,Castilla y León,Burgos
09268,09433,Villagalijo,09,7,Castilla y León,Burgos
09269,09303,Rábanos,09,7,Castilla y León,Burgos
09270,09098,Cerezo de Río Tirón,09,7,Castilla y León,Burgos
09270,09308,Redecilla del Campo,09,7,Castilla y León,Burgos
09271,09298,Quintanilla San García,09,7,Castilla y León,Burgos
09272,09048,Belorado,09,7,Castilla y León,Burgos
09272,09132,Fresno de Río Tirón,09,7,Castilla y León,Burgos
09280,09077,Cascajares de Bureba,09,7,Castilla y León,Burgos
09280,09120,Encío,09,7,Castilla y León,Burgos
09280,09251,Pancorbo,09,7,Castilla y León,Burgos
09290,09133,Fresno de Rodilla,09,7,Castilla y León,Burgos
09290,09288,Quintanapalla,09,7,Castilla y León,Burgos
09292,09027,Arraya de Oca,09,7,Castilla y León,Burgos
09292,09056,Briviesca,09,7,Castilla y León,Burgos
09292,09100,Cerratón de Juarros,09,7,Castilla y León,Burgos
09292,09224,Monasterio de Rodilla,09,7,Castilla y León,Burgos
09292,09292,Quintanavides,09,7,Castilla y León,Burgos
09292,09351,Santa María del Invierno,09,7,Castilla y León,Burgos
09292,09354,Santa Olalla de Bureba,09,7,Castilla y León,Burgos
09292,09429,Villaescusa la Sombría,09,7,Castilla y León,Burgos
09293,09057,Bugedo,09,7,Castilla y León,Burgos
09293,09219,Miranda de Ebro,09,7,Castilla y León,Burgos
09294,09109,Condado de Treviño,09,7,Castilla y León,Burgos
09294,09276,"Puebla de Arganzón, La",09,7,Castilla y León,Burgos
09300,09321,Roa,09,7,Castilla y León,Burgos
09310,09390,Torresandino,09,7,Castilla y León,Burgos
09310,09391,Tórtoles de Esgueva,09,7,Castilla y León,Burgos
09310,09464,Villatuelda,09,7,Castilla y León,Burgos
09311,09168,"Horra, La",09,7,Castilla y León,Burgos
09311,09235,Olmedillo de Roa,09,7,Castilla y León,Burgos
09312,09017,Anguix,09,7,Castilla y León,Burgos
09312,09391,Tórtoles de Esgueva,09,7,Castilla y León,Burgos
09314,09256,Pedrosa de Duero,09,7,Castilla y León,Burgos
09314,09428,Villaescusa de Roa,09,7,Castilla y León,Burgos
09315,09117,"Cueva de Roa, La",09,7,Castilla y León,Burgos
09315,09136,Fuentecén,09,7,Castilla y León,Burgos
09315,09139,Fuentemolinos,09,7,Castilla y León,Burgos
09316,09051,Berlangas de Roa,09,7,Castilla y León,Burgos
09316,09170,Hoyales de Roa,09,7,Castilla y León,Burgos
09317,09199,Mambrilla de Castrejón,09,7,Castilla y León,Burgos
09317,09256,Pedrosa de Duero,09,7,Castilla y León,Burgos
09317,09339,San Martín de Rubiales,09,7,Castilla y León,Burgos
09318,09138,Fuentelisendo,09,7,Castilla y León,Burgos
09318,09229,Nava de Roa,09,7,Castilla y León,Burgos
09318,09405,Valdezate,09,7,Castilla y León,Burgos
09320,09108,Cogollos,09,7,Castilla y León,Burgos
09320,09196,Madrigal del Monte,09,7,Castilla y León,Burgos
09320,09406,Valdorros,09,7,Castilla y León,Burgos
09330,09197,Madrigalejo del Monte,09,7,Castilla y León,Burgos
09338,09418,Valles de Palenzuela,09,7,Castilla y León,Burgos
09339,09443,Villamayor de los Montes,09,7,Castilla y León,Burgos
09339,09448,Villangómez,09,7,Castilla y León,Burgos
09339,09466,Villaverde del Monte,09,7,Castilla y León,Burgos
09339,09480,Zael,09,7,Castilla y León,Burgos
09340,09194,Lerma,09,7,Castilla y León,Burgos
09341,09194,Lerma,09,7,Castilla y León,Burgos
09341,09343,Santa Cecilia,09,7,Castilla y León,Burgos
09341,09384,Tordómar,09,7,Castilla y León,Burgos
09342,09262,Peral de Arlanza,09,7,Castilla y León,Burgos
09342,09350,Santa María del Campo,09,7,Castilla y León,Burgos
09342,09389,Torrepadre,09,7,Castilla y León,Burgos
09343,09437,Villahoz,09,7,Castilla y León,Burgos
09344,09325,Royuela de Río Franco,09,7,Castilla y León,Burgos
09344,09432,Villafruela,09,7,Castilla y León,Burgos
09345,09032,Avellanosa de Muñó,09,7,Castilla y León,Burgos
09345,09179,Iglesiarrubia,09,7,Castilla y León,Burgos
09345,09325,Royuela de Río Franco,09,7,Castilla y León,Burgos
09345,09389,Torrepadre,09,7,Castilla y León,Burgos
09346,09113,Covarrubias,09,7,Castilla y León,Burgos
09346,09208,Mecerreyes,09,7,Castilla y León,Burgos
09347,09113,Covarrubias,09,7,Castilla y León,Burgos
09347,09194,Lerma,09,7,Castilla y León,Burgos
09347,09277,Puentedura,09,7,Castilla y León,Burgos
09347,09311,Retuerta,09,7,Castilla y León,Burgos
09347,09901,Quintanilla del Agua y Tordueles,09,7,Castilla y León,Burgos
09348,09094,Cebrecos,09,7,Castilla y León,Burgos
09348,09194,Lerma,09,7,Castilla y León,Burgos
09348,09231,Nebreda,09,7,Castilla y León,Burgos
09348,09295,Quintanilla del Coco,09,7,Castilla y León,Burgos
09348,09366,Solarana,09,7,Castilla y León,Burgos
09349,09103,Cilleruelo de Abajo,09,7,Castilla y León,Burgos
09349,09104,Cilleruelo de Arriba,09,7,Castilla y León,Burgos
09349,09127,Fontioso,09,7,Castilla y León,Burgos
09349,09194,Lerma,09,7,Castilla y León,Burgos
09349,09267,Pineda Trasmonte,09,7,Castilla y León,Burgos
09349,09294,Quintanilla de la Mata,09,7,Castilla y León,Burgos
09350,09033,Bahabón de Esgueva,09,7,Castilla y León,Burgos
09350,09061,Cabañes de Esgueva,09,7,Castilla y León,Burgos
09350,09239,Oquillas,09,7,Castilla y León,Burgos
09350,09355,Santibáñez de Esgueva,09,7,Castilla y León,Burgos
09351,09030,"Ausines, Los",09,7,Castilla y León,Burgos
09351,09162,Hontoria de la Cantera,09,7,Castilla y León,Burgos
09352,09114,Cubillo del Campo,09,7,Castilla y León,Burgos
09353,09352,Santa María del Mercadillo,09,7,Castilla y León,Burgos
09354,09270,Pinilla Trasmonte,09,7,Castilla y León,Burgos
09370,09018,Aranda de Duero,09,7,Castilla y León,Burgos
09370,09151,Gumiel de Izán,09,7,Castilla y León,Burgos
09370,09281,Quintana del Pidio,09,7,Castilla y León,Burgos
09384,09194,Lerma,09,7,Castilla y León,Burgos
09384,09384,Tordómar,09,7,Castilla y León,Burgos
09390,09197,Madrigalejo del Monte,09,7,Castilla y León,Burgos
09390,09348,Santa Inés,09,7,Castilla y León,Burgos
09390,09386,Torrecilla del Monte,09,7,Castilla y León,Burgos
09390,09442,Villalmanzo,09,7,Castilla y León,Burgos
09391,09085,Castrillo de la Vega,09,7,Castilla y León,Burgos
09400,09018,Aranda de Duero,09,7,Castilla y León,Burgos
09410,09019,Arandilla,09,7,Castilla y León,Burgos
09410,09112,Coruña del Conde,09,7,Castilla y León,Burgos
09410,09261,Peñaranda de Duero,09,7,Castilla y León,Burgos
09427,09427,Villadiego,09,7,Castilla y León,Burgos
09430,09174,Huerta de Rey,09,7,Castilla y León,Burgos
09440,09369,Sotillo de la Ribera,09,7,Castilla y León,Burgos
09441,09369,Sotillo de la Ribera,09,7,Castilla y León,Burgos
09442,09380,Terradillos de Esgueva,09,7,Castilla y León,Burgos
09443,09152,Gumiel de Mercado,09,7,Castilla y León,Burgos
09443,09438,Villalba de Duero,09,7,Castilla y León,Burgos
09450,09018,Aranda de Duero,09,7,Castilla y León,Burgos
09450,09035,Baños de Valdearados,09,7,Castilla y León,Burgos
09450,09164,Hontoria de Valdearados,09,7,Castilla y León,Burgos
09450,09451,Villanueva de Gumiel,09,7,Castilla y León,Burgos
09451,09020,Arauzo de Miel,09,7,Castilla y León,Burgos
09451,09021,Arauzo de Salce,09,7,Castilla y León,Burgos
09451,09022,Arauzo de Torre,09,7,Castilla y León,Burgos
09451,09064,Caleruega,09,7,Castilla y León,Burgos
09453,09396,Tubilla del Lago,09,7,Castilla y León,Burgos
09453,09403,Valdeande,09,7,Castilla y León,Burgos
09453,09440,Villalbilla de Gumiel,09,7,Castilla y León,Burgos
09454,09174,Huerta de Rey,09,7,Castilla y León,Burgos
09454,09279,Quemada,09,7,Castilla y León,Burgos
09460,09218,Milagros,09,7,Castilla y León,Burgos
09461,09140,Fuentenebro,09,7,Castilla y León,Burgos
09462,09003,Adrada de Haza,09,7,Castilla y León,Burgos
09462,09160,Hontangas,09,7,Castilla y León,Burgos
09462,09228,Moradillo de Roa,09,7,Castilla y León,Burgos
09462,09253,Pardilla,09,7,Castilla y León,Burgos
09462,09365,"Sequera de Haza, La",09,7,Castilla y León,Burgos
09463,09155,Haza,09,7,Castilla y León,Burgos
09471,09137,Fuentelcésped,09,7,Castilla y León,Burgos
09471,09141,Fuentespina,09,7,Castilla y León,Burgos
09471,09345,Santa Cruz de la Salceda,09,7,Castilla y León,Burgos
09471,09421,"Vid y Barrios, La",09,7,Castilla y León,Burgos
09490,09055,Brazacorta,09,7,Castilla y León,Burgos
09490,09261,Peñaranda de Duero,09,7,Castilla y León,Burgos
09490,09337,San Juan del Monte,09,7,Castilla y León,Burgos
09490,09483,Zazuar,09,7,Castilla y León,Burgos
09491,09131,Fresnillo de las Dueñas,09,7,Castilla y León,Burgos
09491,09400,Vadocondes,09,7,Castilla y León,Burgos
09491,09421,"Vid y Barrios, La",09,7,Castilla y León,Burgos
09493,09065,Campillo de Aranda,09,7,Castilla y León,Burgos
09493,09387,Torregalindo,09,7,Castilla y León,Burgos
09500,09209,Medina de Pomar,09,7,Castilla y León,Burgos
09510,09189,Junta de Traslaloma,09,7,Castilla y León,Burgos
09510,09908,Valle de Losa,09,7,Castilla y León,Burgos
09511,09050,Berberana,09,7,Castilla y León,Burgos
09511,09190,Junta de Villalba de Losa,09,7,Castilla y León,Burgos
09511,09908,Valle de Losa,09,7,Castilla y León,Burgos
09512,09209,Medina de Pomar,09,7,Castilla y León,Burgos
09512,09908,Valle de Losa,09,7,Castilla y León,Burgos
09513,09209,Medina de Pomar,09,7,Castilla y León,Burgos
09513,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09514,09189,Junta de Traslaloma,09,7,Castilla y León,Burgos
09514,09209,Medina de Pomar,09,7,Castilla y León,Burgos
09514,09214,Merindad de Montija,09,7,Castilla y León,Burgos
09515,09209,Medina de Pomar,09,7,Castilla y León,Burgos
09515,09213,Merindad de Cuesta-Urria,09,7,Castilla y León,Burgos
09530,09238,Oña,09,7,Castilla y León,Burgos
09540,09394,Trespaderne,09,7,Castilla y León,Burgos
09545,09410,Valle de Mena,09,7,Castilla y León,Burgos
09549,09213,Merindad de Cuesta-Urria,09,7,Castilla y León,Burgos
09549,09394,Trespaderne,09,7,Castilla y León,Burgos
09549,09412,Valle de Tobalina,09,7,Castilla y León,Burgos
09549,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09550,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09551,09014,"Altos, Los",09,7,Castilla y León,Burgos
09551,09905,Valle de Sedano,09,7,Castilla y León,Burgos
09553,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09554,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09555,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09556,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09557,09215,Merindad de Sotoscueva,09,7,Castilla y León,Burgos
09557,09216,Merindad de Valdeporres,09,7,Castilla y León,Burgos
09557,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09558,09409,Valle de Manzanedo,09,7,Castilla y León,Burgos
09558,09903,Villarcayo de Merindad de Castilla la Vieja,09,7,Castilla y León,Burgos
09559,09014,"Altos, Los",09,7,Castilla y León,Burgos
09559,09217,Merindad de Valdivielso,09,7,Castilla y León,Burgos
09559,09238,Oña,09,7,Castilla y León,Burgos
09560,09124,Espinosa de los Monteros,09,7,Castilla y León,Burgos
09566,09124,Espinosa de los Monteros,09,7,Castilla y León,Burgos
09567,09124,Espinosa de los Monteros,09,7,Castilla y León,Burgos
09567,09215,Merindad de Sotoscueva,09,7,Castilla y León,Burgos
09568,09215,Merindad de Sotoscueva,09,7,Castilla y León,Burgos
09569,09124,Espinosa de los Monteros,09,7,Castilla y León,Burgos
09569,09214,Merindad de Montija,09,7,Castilla y León,Burgos
09569,09410,Valle de Mena,09,7,Castilla y León,Burgos
09570,09025,Arija,09,7,Castilla y León,Burgos
09571,09011,Alfoz de Bricia,09,7,Castilla y León,Burgos
09571,09012,Alfoz de Santa Gadea,09,7,Castilla y León,Burgos
09571,09413,Valle de Valdebezana,09,7,Castilla y León,Burgos
09572,09011,Alfoz de Bricia,09,7,Castilla y León,Burgos
09572,09409,Valle de Manzanedo,09,7,Castilla y León,Burgos
09572,09413,Valle de Valdebezana,09,7,Castilla y León,Burgos
09573,09216,Merindad de Valdeporres,09,7,Castilla y León,Burgos
09574,09216,Merindad de Valdeporres,09,7,Castilla y León,Burgos
09580,09410,Valle de Mena,09,7,Castilla y León,Burgos
09585,09410,Valle de Mena,09,7,Castilla y León,Burgos
09586,09410,Valle de Mena,09,7,Castilla y León,Burgos
09587,09410,Valle de Mena,09,7,Castilla y León,Burgos
09588,09410,Valle de Mena,09,7,Castilla y León,Burgos
09589,09250,Pampliega,09,7,Castilla y León,Burgos
09589,09410,Valle de Mena,09,7,Castilla y León,Burgos
09591,09904,Valle de las Navas,09,7,Castilla y León,Burgos
09591,09906,Merindad de Río Ubierna,09,7,Castilla y León,Burgos
09592,09071,Carcedo de Bureba,09,7,Castilla y León,Burgos
09592,09272,Poza de la Sal,09,7,Castilla y León,Burgos
09592,09327,Rublacedo de Abajo,09,7,Castilla y León,Burgos
09593,09006,Aguas Cándidas,09,7,Castilla y León,Burgos
09593,09068,Cantabrana,09,7,Castilla y León,Burgos
09593,09238,Oña,09,7,Castilla y León,Burgos
09593,09244,Padrones de Bureba,09,7,Castilla y León,Burgos
09593,09328,Rucandio,09,7,Castilla y León,Burgos
09593,09329,Salas de Bureba,09,7,Castilla y León,Burgos
09594,09213,Merindad de Cuesta-Urria,09,7,Castilla y León,Burgos
09600,09330,Salas de los Infantes,09,7,Castilla y León,Burgos
09610,09105,Ciruelos de Cervera,09,7,Castilla y León,Burgos
09610,09122,Espinosa de Cervera,09,7,Castilla y León,Burgos
09610,09358,Santo Domingo de Silos,09,7,Castilla y León,Burgos
09611,09070,Carazo,09,7,Castilla y León,Burgos
09611,09154,Hacinas,09,7,Castilla y León,Burgos
09611,09450,Villanueva de Carazo,09,7,Castilla y León,Burgos
09612,09062,Cabezón de la Sierra,09,7,Castilla y León,Burgos
09612,09144,"Gallega, La",09,7,Castilla y León,Burgos
09612,09201,Mamolar,09,7,Castilla y León,Burgos
09612,09268,Pinilla de los Barruecos,09,7,Castilla y León,Burgos
09613,09038,Barbadillo del Mercado,09,7,Castilla y León,Burgos
09613,09110,Contreras,09,7,Castilla y León,Burgos
09613,09223,Monasterio de la Sierra,09,7,Castilla y León,Burgos
09613,09269,Pinilla de los Moros,09,7,Castilla y León,Burgos
09613,09312,"Revilla y Ahedo, La",09,7,Castilla y León,Burgos
09613,09330,Salas de los Infantes,09,7,Castilla y León,Burgos
09613,09478,Vizcaínos,09,7,Castilla y León,Burgos
09614,09039,Barbadillo del Pez,09,7,Castilla y León,Burgos
09614,09173,Huerta de Arriba,09,7,Castilla y León,Burgos
09614,09414,Valle de Valdelaguna,09,7,Castilla y León,Burgos
09615,09037,Barbadillo de Herreros,09,7,Castilla y León,Burgos
09615,09226,Monterrubio de la Demanda,09,7,Castilla y León,Burgos
09615,09318,Riocavado de la Sierra,09,7,Castilla y León,Burgos
09615,09330,Salas de los Infantes,09,7,Castilla y León,Burgos
09616,09378,Tejada,09,7,Castilla y León,Burgos
09617,09356,Santibáñez del Val,09,7,Castilla y León,Burgos
09618,09356,Santibáñez del Val,09,7,Castilla y León,Burgos
09619,09163,Hontoria del Pinar,09,7,Castilla y León,Burgos
09620,09221,Modúbar de la Emparedada,09,7,Castilla y León,Burgos
09620,09315,Revillarruz,09,7,Castilla y León,Burgos
09620,09332,Saldaña de Burgos,09,7,Castilla y León,Burgos
09620,09362,Sarracín,09,7,Castilla y León,Burgos
09631,09020,Arauzo de Miel,09,7,Castilla y León,Burgos
09640,09078,Cascajares de la Sierra,09,7,Castilla y León,Burgos
09640,09169,Hortigüela,09,7,Castilla y León,Burgos
09640,09183,Jaramillo de la Fuente,09,7,Castilla y León,Burgos
09640,09184,Jaramillo Quemado,09,7,Castilla y León,Burgos
09640,09191,Jurisdicción de Lara,09,7,Castilla y León,Burgos
09640,09200,Mambrillas de Lara,09,7,Castilla y León,Burgos
09640,09340,San Millán de Lara,09,7,Castilla y León,Burgos
09640,09381,Tinieblas de la Sierra,09,7,Castilla y León,Burgos
09640,09430,Villaespasa,09,7,Castilla y León,Burgos
09640,09476,Villoruebo,09,7,Castilla y León,Burgos
09641,09119,Cuevas de San Clemente,09,7,Castilla y León,Burgos
09642,09030,"Ausines, Los",09,7,Castilla y León,Burgos
09642,09200,Mambrillas de Lara,09,7,Castilla y León,Burgos
